item_name,info_json
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""fish balls"", ""tapioca"", ""noodles"", ""soy sauce"", ""oyster sauce""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""kluwek nuts"", ""galangal"", ""garlic"", ""shallots"", ""ginger"", ""candlenuts"", ""coriander"", ""cumin"", ""turmeric"", ""black pepper"", ""salt"", ""coconut milk""],""Preparation Time"": 45}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""boiled cow nose"", ""fried tofu"", ""tempeh"", ""long beans"", ""bean sprouts"", ""peanuts"", ""fried anchovies"", ""chili sauce"", ""kecap manis""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""pork"", ""beansprouts"", ""noodles"", ""soy sauce"", ""ginger"", ""garlic"", ""shallots"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""tamarind"", ""palm sugar"", ""fish sauce"", ""vegetable oil""],""Preparation Time"": 40}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""lemongrass"", ""galangal"", ""chicken or beef broth"", ""salt"", "" pandan leaves""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken"", ""rice"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""salt"", ""black pepper""],""Preparation Time"": 30}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""palm sugar"", ""galangal"", ""kaffir lime leaves"", ""coriander"", ""cumin"", ""turmeric"", ""garlic"", ""shallots"", ""ginger""],""Preparation Time"": 40}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""beef broth"", ""coconut milk"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""shallots"", ""garlic"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper"", ""rice"", ""egg noodles"", ""fried shallots"", ""scallions"", ""lime wedges""],""Preparation Time"": 40}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long grain rice"", ""peanuts"", ""vegetables"", ""chilies"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""coconut milk""],""Preparation Time"": 30}"
Ayam Penyet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""pandan leaves"", ""kaffir lime leaves"", ""galangal"", ""lemongrass"", ""chili"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Uduk,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken or beef"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chili"", ""garlic"", ""ginger"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Soto Betawi,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""cow's milk"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chilies"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Gado Gado,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long beans"", ""peanuts"", ""cabbage"", ""carrots"", ""bean sprouts"", ""fried tofu"", ""tempeh"", ""coconut milk"", ""soy sauce"", ""lime juice"", ""chili peppers""],""Preparation Time"": 20}"
Nasi Padang,"{""Dietary Category"": ""Non-Veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""Rice"", ""Meat"", ""Vegetables"", ""Coconut Milk"", ""Spices""],""Preparation Time"": 30}"
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""coconut milk"", ""salt"", ""black pepper""],""Preparation Time"": 30}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""vegetables"", ""soy sauce"", ""oyster sauce""],""Preparation Time"": 30}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onions"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""coconut milk"", ""turmeric"", ""coriander"", ""cumin"", ""fennel"", ""cinnamon"", ""cardamom"", ""star anise"", ""cloves"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef meatballs"", ""noodles"", ""soy sauce"", ""fried shallots"", ""scallions""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""keluak nuts"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chilies"", ""garlic"", ""shallots"", ""ginger"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young mango"", ""jicama"", ""fried tofu"", ""tempeh"", ""cassava leaves"", ""long beans"", ""peanuts"", ""fried fish cake"", ""cingur"", ""krupuk"", ""chili"", ""peanut sauce""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""garlic"", ""ginger"", ""lemongrass"", ""chili"", ""tamarind"", ""palm sugar"", ""fish sauce"", ""vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""pork"", ""shrimp"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""ginger"", ""coconut milk"", ""tamarind"", ""palm sugar"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""lemongrass"", ""garlic"", ""coriander"", ""cumin"", ""turmeric"", ""chili pepper"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 40}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""pandan leaves"", ""chicken"", ""salt"", ""pepper""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken"", ""rice"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""salt"", ""pepper""],""Preparation Time"": 40}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""palm sugar"", ""galangal"", ""kaffir lime leaves"", ""coriander"", ""cumin"", ""garlic"", ""shallots"", ""ginger"", ""turmeric"", ""red chili"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""lamb"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""coconut milk"", ""soy sauce""],""Preparation Time"": 30}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""rice"", ""long beans"", ""peanuts"", ""soybeans"", ""cassava leaves"", ""galangal"", ""kaffir lime leaves"", ""coconut milk"", ""chili peppers""],""Preparation Time"": 30}"
Ayam Penyet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Southeast Asian"",""Ingredients"": [""chicken"", ""rice"", ""peanuts"", ""chilies"", ""garlic"", ""ginger"", ""coriander"", ""cumin""],""Preparation Time"": 30}"
Nasi Uduk,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken or beef"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""shallots"", ""rice""],""Preparation Time"": 40}"
Soto Betawi,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef or beef broth"", ""coconut milk"", ""ginger"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chilies"", ""shallots"", ""garlic"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Gado Gado,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long beans"", ""peanuts"", ""tofu"", ""tempeh"", ""cabbage"", ""carrots"", ""bean sprouts"", ""fried onions"", ""peanut sauce""],""Preparation Time"": 20}"
Nasi Padang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chilies"", ""galangal"", ""lemongrass"", ""meat or seafood"", ""rice""],""Preparation Time"": 40}"
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""chicken"", ""shrimp"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""coriander"", ""cumin"", ""fennel"", ""star anise"", ""cloves"", ""cardamom"", ""soy sauce"", ""oyster sauce"", ""sesame oil""],""Preparation Time"": 30}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""pork"", ""shrimp"", ""soy sauce"", ""oyster sauce"", ""scallions"", ""garlic"", ""ginger""],""Preparation Time"": 30}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onion"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili"", ""coconut milk"", ""turmeric"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 45}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""meatballs"", ""noodles"", ""soy sauce"", ""oyster sauce"", ""fried shallots"", ""scallions""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""keluak nuts"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chilies"", ""garlic"", ""shallots"", ""coconut milk""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""boiled cow nose"", ""fried tofu"", ""tempeh"", ""long beans"", ""cucumber"", ""kangkung"", ""peanuts"", ""fried anchovies"", ""chili sauce""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""cumin"", ""galangal"", ""garlic"", ""ginger"", ""lemongrass"", ""lime leaves"", ""peanuts"", ""salt"", ""shallots"", ""tamarind paste"", ""vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""shrimp"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""coconut milk"", ""chili"", ""garlic"", ""ginger""],""Preparation Time"": 30}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 40}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""pandan leaves"", ""chicken or beef broth"", ""salt"", ""butter"", "" pandan extract""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken"", ""rice"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""chili"", ""garlic"", ""ginger""],""Preparation Time"": 40}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""palm sugar"", ""galangal"", ""kaffir lime leaves"", ""salam leaves"", ""coriander"", ""cumin"", ""garlic"", ""shallots""],""Preparation Time"": 40}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""shrimp"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""coconut milk"", ""tamarind"", ""palm sugar"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long-grain rice"", ""peanuts"", ""vegetables"", ""spices""],""Preparation Time"": 30}"
Ayam Penyet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""rice"", ""peanuts"", ""cassava leaves"", ""chilies"", ""garlic"", ""ginger"", ""coriander"", ""cumin""],""Preparation Time"": 40}"
Nasi Uduk,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken or beef"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""chili"", ""garlic"", ""ginger"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Soto Betawi,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""coconut milk"", ""ginger"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""chilies"", ""shallots"", ""garlic"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper"", ""rice""],""Preparation Time"": 40}"
Gado Gado,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long beans"", ""peanuts"", ""cabbage"", ""carrots"", ""tofu"", ""tempeh"", ""fried onions"", ""chili peppers"", ""soy sauce"", ""vinegar"", ""oil""],""Preparation Time"": 20}"
Nasi Padang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""lemongrass"", ""rice"", ""shallots"", ""tamarind paste""],""Preparation Time"": 40}"
Mie Aceh,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""beef"", ""chicken"", ""shrimp"", ""shallots"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""cumin"", ""coriander"", ""turmeric"", ""cayenne pepper"", ""salt"", ""black pepper"", ""coconut milk"", ""vegetable oil""],""Preparation Time"": 40}"
Mie Kocok,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""noodles"", ""chicken"", ""soy sauce"", ""scallions"", ""fried shallots""],""Preparation Time"": 30}"
Soto Ayam,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""onions"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""coconut milk"", ""turmeric"", ""coriander"", ""cumin"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Bakso Malang,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef meatballs"", ""noodles"", ""vegetables"", ""soy sauce"", ""oyster sauce""],""Preparation Time"": 30}"
Rawon,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""keluak nuts"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""garlic"", ""shallots"", ""coconut milk""],""Preparation Time"": 40}"
Rujak Cingur,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""boiled cow nose"", ""long beans"", "" bean sprouts"", ""tofu"", ""fried tempeh"", ""fried peanuts"", ""veggies"", ""chili sauce"", ""petis""],""Preparation Time"": 30}"
Pecel Lele,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""catfish"", ""coriander"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""ginger"", ""fish sauce"", ""lime juice"", ""vegetable oil""],""Preparation Time"": 30}"
Soto Lamongan,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""beef"", ""pork"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""chilies"", ""coconut milk"", ""soy sauce"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Ayam Goreng,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""chicken"", ""coconut milk"", ""galangal"", ""kaffir lime leaves"", ""chili peppers"", ""garlic"", ""ginger"", ""coriander"", ""cumin"", ""turmeric"", ""salt"", ""black pepper"", ""vegetable oil""],""Preparation Time"": 45}"
Nasi Kuning,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""turmeric"", ""pandan leaves"", ""chicken broth"", ""chicken"", ""salt"", ""pepper""],""Preparation Time"": 40}"
Nasi Liwet,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""coconut milk"", ""chicken"", ""rice"", ""onions"", ""garlic"", ""ginger"", ""lemongrass"", ""galangal"", ""kaffir lime leaves"", ""salt"", ""pepper""],""Preparation Time"": 40}"
Gudeg,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""young jackfruit"", ""coconut milk"", ""palm sugar"", ""galangal"", ""kaffir lime leaves"", ""coriander"", ""cumin"", ""garlic"", ""shallots"", ""chilies""],""Preparation Time"": 40}"
Soto Madura,"{""Dietary Category"": ""non-veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""beef"", ""chicken"", ""shrimp"", ""onions"", ""garlic"", ""ginger"", ""galangal"", ""lemongrass"", ""kaffir lime leaves"", ""coconut milk"", ""soy sauce"", ""salt"", ""black pepper""],""Preparation Time"": 40}"
Nasi Pecel,"{""Dietary Category"": ""veg"",""Specific Cuisine"": ""Indonesian"",""Ingredients"": [""long grain rice"", ""peanuts"", ""vegetables"", ""chili"", ""garlic"", ""ginger""],""Preparation Time"": 30}"
